ID,session_type,type
221271474013420,bilendi,screen out
221271473623222,bilendi,success
221271474605139,bilendi,success
221271475155158,bilendi,success
221003085142099,bilendi,success
220555366162573,bilendi,screen out
221271475926021,bilendi,success
221271474360351,bilendi,success
219781279916198,bilendi,screen out
221271478075415,bilendi,success
221271474379848,bilendi,success
221003084269670,bilendi,screen out
221104110819352,bilendi,success
221271478050010,bilendi,success
221271478075415,bilendi,success
220116438961320,bilendi,success
221271475173617,bilendi,success
221271476595913,bilendi,screen out
219324279267516,bilendi,success
221271474848929,bilendi,success
221271473744918,bilendi,success
219941494565977,bilendi,success
221271478130859,bilendi,success
221271478082603,bilendi,success
220643660914849,bilendi,screen out
221271473844345,bilendi,screen out
221104110941277,bilendi,screen out
220555367847050,bilendi,success
220116438948997,bilendi,success
221271473874082,bilendi,success
221271478079522,bilendi,screen out
221003084103814,bilendi,screen out
220742897735741,bilendi,success
220555367350401,bilendi,success
219141332917279,bilendi,success
220390340190318,bilendi,screen out
221104111484133,bilendi,success
221271474434211,bilendi,success
220027857029290,bilendi,success
220742897760478,bilendi,success
219781279392881,bilendi,success
221271474446516,bilendi,success
221271473797179,bilendi,success
221271473681643,bilendi,screen out
221271478013096,bilendi,screen out
221271474391124,bilendi,success
219941494563923,bilendi,success
221271473627323,bilendi,success
221271478084657,bilendi,screen out
219781279486045,bilendi,success
221271474433186,bilendi,screen out
221271474016495,bilendi,success
221271473622196,bilendi,success
219141332206705,bilendi,screen out
221271473927387,bilendi,screen out
221271473790009,bilendi,success
221271478085682,bilendi,success
221271473659092,bilendi,success
220742897753262,bilendi,screen out
221271476727910,bilendi,screen out
221271476717653,bilendi,success
221271473790009,bilendi,success
221271473891523,bilendi,success
221271474035962,bilendi,success
220643663098078,bilendi,screen out
221271476156594,bilendi,success
221271473873057,bilendi,success
221271473652942,bilendi,screen out
221271473840241,bilendi,screen out
220555365914839,bilendi,screen out
221271475215400,bilendi,success
221003084053575,bilendi,success
221271473991909,bilendi,screen out
221271478082603,bilendi,screen out
221271474000103,bilendi,screen out
220742897173628,bilendi,success
219498171189442,bilendi,success
221271476242455,bilendi,success
221271476120725,bilendi,success
221271478110321,bilendi,success
221271476412602,bilendi,success
220390340761721,bilendi,screen out
221271476458739,bilendi,success
221271478119563,bilendi,success
221271474395229,bilendi,success
220643663130629,bilendi,success
221271473820756,bilendi,success
221271473849476,bilendi,success
217376021911581,bilendi,screen out
219231842447411,bilendi,success
221271473627324,bilendi,success
220390340761721,bilendi,success
220742896869616,bilendi,success
220027858029655,bilendi,success
221271473715201,bilendi,screen out
221271474452672,bilendi,success
221104111032365,bilendi,success
219324279199793,bilendi,success
221003085136945,bilendi,success
220555366602990,bilendi,screen out
221104111319154,bilendi,success
220742897757381,bilendi,success
221271473745943,bilendi,success
221003083914424,bilendi,success
221271478050006,bilendi,screen out
220742896496709,bilendi,success
221271474063367,bilendi,success
221271473759265,bilendi,success
221271478087737,bilendi,success
221271478064380,bilendi,success
221271478130856,bilendi,success
219498171321581,bilendi,success
221271473907927,bilendi,success
221271473640646,bilendi,success
221271473661141,bilendi,success
221104111497291,bilendi,screen out
221271474072587,bilendi,success
221104110958728,bilendi,success
221271473800254,bilendi,success
221271474447544,bilendi,success
220555367938178,bilendi,screen out
221003084568823,bilendi,success
220555367938178,bilendi,screen out
220555367938178,bilendi,screen out
221271474088975,bilendi,screen out
221271474808978,bilendi,success
221271473777714,bilendi,success
220555367938178,bilendi,screen out
220555367938178,bilendi,screen out
221271478126750,bilendi,screen out
221271473825884,bilendi,screen out
219781279764572,bilendi,success
221271476012101,bilendi,success
220643661430855,bilendi,success
220555367938178,bilendi,screen out
221271474515974,bilendi,success
221104111020048,bilendi,success
221271477865702,bilendi,success
220643663485050,bilendi,success
221271473708286,bilendi,success
220555365649477,bilendi,success
221271474583610,bilendi,screen out
220742897123363,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221104111457330,bilendi,success
221104111074448,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221104111074448,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221271473591452,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221271474601039,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
219941494301855,bilendi,success
219781279388773,bilendi,success
221104111168660,bilendi,screen out
219781279349796,bilendi,success
219941494170831,bilendi,screen out
219781279554784,bilendi,success
221271474354201,bilendi,success
221271478117507,bilendi,success
221104111369288,bilendi,success
221003084620885,bilendi,success
217376022387796,bilendi,success
221271473621170,bilendi,screen out
219498170962018,bilendi,success
221271473728519,bilendi,success
221271478123671,bilendi,screen out
221271473998054,bilendi,screen out
219781279867007,bilendi,success
219941494980795,bilendi,screen out
220390340699217,bilendi,success
221271475169520,bilendi,screen out
221003084268643,bilendi,success
221271478130859,bilendi,screen out
220742897191058,bilendi,screen out
221271474440366,bilendi,screen out
220643662519414,bilendi,success
221104111503490,bilendi,screen out
220742897760485,bilendi,success
221003084501139,bilendi,success
221271474013421,bilendi,screen out
221271473582233,bilendi,success
220116438905071,bilendi,success
221271478123672,bilendi,screen out
221271478123672,bilendi,screen out
220116437913820,bilendi,success
221271475155157,bilendi,success
221104111282375,bilendi,success
219498170957904,bilendi,screen out
221271473850501,bilendi,success
221271477766309,bilendi,success
221104111498329,bilendi,screen out
221104111056991,bilendi,success
221271474460871,bilendi,success
221271477999762,bilendi,success
220742896822461,bilendi,screen out
221271475453144,bilendi,success
220027857172619,bilendi,success
221271476280395,bilendi,screen out
220742897237201,bilendi,success
221271475163370,bilendi,success
217376022421640,bilendi,success
221104110839897,bilendi,success
219781279684637,bilendi,success
219781279366205,bilendi,success
220643662155831,bilendi,success
220116438950025,bilendi,screen out
221271473957086,bilendi,success
221271474388047,bilendi,screen out
221271474724982,bilendi,success
221104111037497,bilendi,success
221360432156735,bilendi,screen out
220027857805508,bilendi,success
220390340154429,bilendi,screen out
221271478091846,bilendi,screen out
221271473885367,bilendi,success
220742897735740,bilendi,success
221003084637290,bilendi,success
221360430696458,bilendi,success
221360432463899,bilendi,success
221360432786578,bilendi,screen out
221360432362725,bilendi,success
221360440569926,bilendi,screen out
221360440569926,bilendi,screen out
221360432163914,bilendi,success
221360432149557,bilendi,success
221360432262307,bilendi,success
221271478127778,bilendi,success
221360432634964,bilendi,success
221104111505545,bilendi,success
221360441219247,bilendi,screen out
221360432922811,bilendi,success
221360432166993,bilendi,success
221360440836107,bilendi,success
221360432309436,bilendi,success
221271477823687,bilendi,success
221360431230151,bilendi,screen out
221271473723396,bilendi,success
221360432240787,bilendi,success
221360433390620,bilendi,success
221360433455169,bilendi,success
221360430838850,bilendi,success
217376022505523,bilendi,success
217376022505523,bilendi,screen out
221360436992101,bilendi,success
221360441066595,bilendi,success
221360432194670,bilendi,success
221360430821430,bilendi,success
221360430893145,bilendi,screen out
221360431477781,bilendi,success
221360440987718,bilendi,success
221360441123967,bilendi,success
219141332350999,bilendi,success
221360430927986,bilendi,success
221360440926255,bilendi,screen out
220027857243388,bilendi,success
221360430859338,bilendi,success
221360440987718,bilendi,success
221271478035648,bilendi,screen out
220390340021336,bilendi,screen out
221271478127777,bilendi,screen out
221360440760535,bilendi,success
221360432453653,bilendi,success
220643662339280,bilendi,success
219231843084349,bilendi,success
221360433551447,bilendi,success
221360441207976,bilendi,screen out
221360430971031,bilendi,success
221360441134214,bilendi,screen out
221360432127001,bilendi,screen out
221104111068283,bilendi,success
221360432668768,bilendi,success
221360432147506,bilendi,success
220555366285548,bilendi,success
220742897145921,bilendi,success
221360430970006,bilendi,success
219781279372361,bilendi,success
221104111499361,bilendi,screen out
221360441131140,bilendi,screen out
221360434749536,bilendi,success
220742897749127,bilendi,screen out
220643660976339,bilendi,success
221360438337600,bilendi,success
221360431074480,bilendi,success
221360431355111,bilendi,success
221360430799915,bilendi,success
220116437879988,bilendi,success
220116437667026,bilendi,success
221360440739014,bilendi,success
221360438238213,bilendi,success
220027857015957,bilendi,screen out
221271475382440,bilendi,screen out
221360430944381,bilendi,success
221360432139303,bilendi,screen out
221360438370384,bilendi,success
219324278965314,bilendi,success
221360432377075,bilendi,screen out
221360438370384,bilendi,screen out
221271478071311,bilendi,screen out
221360432162888,bilendi,success
221360430946431,bilendi,success
221360432197744,bilendi,success
221360440769759,bilendi,success
221360433404966,bilendi,success
221360430752797,bilendi,screen out
221360441200803,bilendi,success
221360430957707,bilendi,success
219941494165704,bilendi,success
221271474521102,bilendi,success
217376023050411,bilendi,success
220390340662344,bilendi,success
221271478107237,bilendi,screen out
221360430923886,bilendi,success
221360432576574,bilendi,screen out
219941494642939,bilendi,success
221360439098610,bilendi,success
221360431102132,bilendi,success
221360441081961,bilendi,success
221360433136641,bilendi,success
221360430842947,bilendi,success
221104111155313,bilendi,success
220116437645502,bilendi,success
219781279965187,bilendi,screen out
219941494284410,bilendi,success
219498171061459,bilendi,success
221104110866593,bilendi,success
221360434197719,bilendi,success
220027858163851,bilendi,screen out
221360431467535,bilendi,success
221360432214143,bilendi,success
221360432277681,bilendi,success
221104111004916,bilendi,success
221360432154684,bilendi,success
221271473714176,bilendi,success
220027857514655,bilendi,success
221271473630401,bilendi,success
221104111241261,bilendi,success
219411745348647,bilendi,screen out
220742897763569,bilendi,screen out
220742897763569,bilendi,screen out
221360441225402,bilendi,success
221360431293652,bilendi,screen out
220555365739746,bilendi,screen out
217376022610073,bilendi,screen out
220742896607432,bilendi,screen out
221104110854266,bilendi,success
221360430939256,bilendi,success
221104111063152,bilendi,success
221360432164942,bilendi,success
221360433053935,bilendi,success
221360440778987,bilendi,screen out
221360432983256,bilendi,success
220742897745004,bilendi,success
221360441246920,bilendi,success
221360432171095,bilendi,success
221271473778739,bilendi,success
219153875738851,bilendi,success
221360432485407,bilendi,success
220116437540936,bilendi,success
219498170728490,bilendi,success
221360441247945,bilendi,success
221360432962764,bilendi,success
221271474346001,bilendi,screen out
221360433408041,bilendi,success
221360430852165,bilendi,success
221360430733333,bilendi,success
220555366833345,bilendi,success
221360430945406,bilendi,screen out
221360430852165,bilendi,success
220643661313259,bilendi,screen out
221104110951547,bilendi,success
221360430852165,bilendi,success
221271476138151,bilendi,success
221360431292627,bilendi,success
221104111052889,bilendi,success
220643663104228,bilendi,success
220643661045776,bilendi,screen out
221360432517155,bilendi,success
221360430852165,bilendi,success
221360431235273,bilendi,success
220116437780564,bilendi,success
221360430814256,bilendi,screen out
221360431384820,bilendi,success
221360430852165,bilendi,success
221360430852165,bilendi,success
221360441140361,bilendi,success
221360433465415,bilendi,screen out
220555366567126,bilendi,success
221360430852165,bilendi,success
221360433626219,bilendi,success
221360430953607,bilendi,success
220555367945362,bilendi,screen out
221104111230992,bilendi,screen out
221360432873641,bilendi,screen out
220643661481071,bilendi,screen out
221360434511920,bilendi,success
221271473733642,bilendi,screen out
220555366030380,bilendi,screen out
221360432239762,bilendi,success
221360439714886,bilendi,success
221360432710771,bilendi,success
219324279160021,bilendi,screen out
221360430852165,bilendi,success
221360430888020,bilendi,success
221003084117140,bilendi,success
221360430852165,bilendi,success
219498170925295,bilendi,success
221360440775909,bilendi,screen out
220742896741475,bilendi,screen out
221360430852165,bilendi,success
220643661325559,bilendi,success
221360431470610,bilendi,success
221104111066226,bilendi,screen out
221360430792744,bilendi,success
221360439689269,bilendi,success
221360434077877,bilendi,screen out
221360435438809,bilendi,success
220742897699952,bilendi,success
221271474719860,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221271474449598,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221360433824906,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221360440704168,bilendi,screen out
221360430755870,bilendi,screen out
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
221360433824906,bilendi,success
220027857253387,bilendi,screen out
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
220390340029544,bilendi,screen out
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
,bilendi,success
